state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
maharashtra,pune,khed(chakan),guar,other,faq,2023-07-29,5000.0,7000.0,6000.0
maharashtra,pune,khed(chakan),methi(leaves),other,faq,2023-07-29,400.0,800.0,600.0
maharashtra,pune,khed(chakan),onion,other,faq,2023-07-29,700.0,1400.0,1000.0
maharashtra,pune,khed(chakan),potato,other,faq,2023-07-29,1300.0,2000.0,1600.0
maharashtra,pune,khed(chakan),ridgeguard(tori),other,faq,2023-07-29,3000.0,4000.0,3500.0
maharashtra,pune,khed(chakan),spinach,other,faq,2023-07-29,300.0,600.0,450.0
maharashtra,pune,khed(chakan),tomato,other,faq,2023-07-29,7000.0,9000.0,8000.0
maharashtra,pune,pune,bajra(pearl millet/cumbu),other,faq,2023-07-29,3000.0,3300.0,3150.0
maharashtra,pune,pune,bengal gram(gram)(whole),other,faq,2023-07-29,5600.0,6000.0,5800.0
maharashtra,pune,pune,black gram (urd beans)(whole),other,faq,2023-07-29,8700.0,9500.0,9100.0
maharashtra,pune,pune,corriander seed,other,faq,2023-07-29,7000.0,13000.0,10000.0
maharashtra,pune,pune,green gram (moong)(whole),green (whole),faq,2023-07-29,8700.0,9700.0,9200.0
maharashtra,pune,pune,green peas,other,faq,2023-07-29,6400.0,7200.0,6800.0
maharashtra,pune,pune,jasmine,other,faq,2023-07-29,30000.0,50000.0,40000.0
maharashtra,pune,pune,jowar(sorghum),other,faq,2023-07-29,4500.0,5800.0,5150.0
maharashtra,pune,pune,kakada,other,faq,2023-07-29,100000.0,110000.0,105000.0
maharashtra,pune,pune,lentil (masur)(whole),other,faq,2023-07-29,7000.0,7700.0,7350.0
maharashtra,pune,pune,maize,deshi red,faq,2023-07-29,2500.0,2600.0,2550.0
maharashtra,pune,pune,marigold(calcutta),other,faq,2023-07-29,2000.0,6000.0,4000.0
maharashtra,pune,pune,ragi (finger millet),other,faq,2023-07-29,4050.0,4250.0,4150.0
maharashtra,pune,pune,wheat,sharbati,faq,2023-07-29,3800.0,5000.0,4400.0
maharashtra,pune,pune(khadiki),beetroot,other,faq,2023-07-29,1200.0,1200.0,1200.0
maharashtra,pune,pune(khadiki),bhindi(ladies finger),other,faq,2023-07-29,1500.0,3000.0,2250.0
maharashtra,pune,pune(khadiki),bitter gourd,other,faq,2023-07-29,2700.0,2700.0,2700.0
maharashtra,pune,pune(khadiki),bottle gourd,other,faq,2023-07-29,1700.0,1700.0,1700.0
maharashtra,pune,pune(khadiki),brinjal,other,faq,2023-07-29,2000.0,3000.0,2500.0
maharashtra,pune,pune(khadiki),cabbage,other,faq,2023-07-29,800.0,1200.0,1000.0
maharashtra,pune,pune(khadiki),carrot,other,faq,2023-07-29,1500.0,1500.0,1500.0
maharashtra,pune,pune(khadiki),cauliflower,other,faq,2023-07-29,900.0,1600.0,1250.0
maharashtra,pune,pune(khadiki),coriander(leaves),other,faq,2023-07-29,3.0,5.0,4.0
maharashtra,pune,pune(khadiki),cucumbar(kheera),other,faq,2023-07-29,700.0,1300.0,1000.0
maharashtra,pune,pune(khadiki),drumstick,other,faq,2023-07-29,2200.0,2200.0,2200.0
maharashtra,pune,pune(khadiki),green chilli,other,faq,2023-07-29,3500.0,3500.0,3500.0
maharashtra,pune,pune(khadiki),methi(leaves),other,faq,2023-07-29,4.0,6.0,5.0
maharashtra,pune,pune(khadiki),onion,local,faq,2023-07-29,700.0,1300.0,1000.0
maharashtra,pune,pune(khadiki),potato,local,faq,2023-07-29,1200.0,1600.0,1400.0
maharashtra,pune,pune(khadiki),raddish,other,faq,2023-07-29,9.0,9.0,9.0
maharashtra,pune,pune(khadiki),ridgeguard(tori),other,faq,2023-07-29,2500.0,2500.0,2500.0
maharashtra,pune,pune(khadiki),spinach,other,faq,2023-07-29,4.0,6.0,5.0
maharashtra,pune,pune(khadiki),tomato,local,faq,2023-07-29,3000.0,6000.0,4500.0
maharashtra,pune,pune(moshi),apple,other,faq,2023-07-29,12000.0,20000.0,16000.0
maharashtra,pune,pune(moshi),banana,other,faq,2023-07-29,2000.0,5000.0,3500.0
maharashtra,pune,pune(moshi),beans,other,faq,2023-07-29,5000.0,6000.0,5500.0
maharashtra,pune,pune(moshi),beetroot,other,faq,2023-07-29,1000.0,2000.0,1500.0
maharashtra,pune,pune(moshi),bhindi(ladies finger),other,faq,2023-07-29,2000.0,3000.0,2500.0
maharashtra,pune,pune(moshi),bitter gourd,other,faq,2023-07-29,4000.0,5000.0,4500.0
maharashtra,pune,pune(moshi),bottle gourd,other,faq,2023-07-29,2000.0,2500.0,2250.0
maharashtra,pune,pune(moshi),brinjal,other,faq,2023-07-29,2000.0,3000.0,2500.0
maharashtra,pune,pune(moshi),cabbage,other,faq,2023-07-29,500.0,1000.0,750.0
maharashtra,pune,pune(moshi),carrot,other,faq,2023-07-29,2000.0,3000.0,2500.0
maharashtra,pune,pune(moshi),cauliflower,other,faq,2023-07-29,500.0,1500.0,1000.0
maharashtra,pune,pune(moshi),chilly capsicum,other,faq,2023-07-29,3000.0,5000.0,4000.0
maharashtra,pune,pune(moshi),coriander(leaves),other,faq,2023-07-29,3.0,7.0,5.0
maharashtra,pune,pune(moshi),cucumbar(kheera),other,faq,2023-07-29,700.0,2000.0,1350.0
maharashtra,pune,pune(moshi),drumstick,other,faq,2023-07-29,3000.0,4000.0,3500.0
maharashtra,pune,pune(moshi),garlic,other,faq,2023-07-29,9000.0,10000.0,9500.0
maharashtra,pune,pune(moshi),ginger(green),other,faq,2023-07-29,10000.0,12000.0,11000.0
maharashtra,pune,pune(moshi),green chilli,other,faq,2023-07-29,4000.0,6000.0,5000.0
maharashtra,pune,pune(moshi),guar,other,faq,2023-07-29,5000.0,6000.0,5500.0
maharashtra,pune,pune(moshi),lime,other,faq,2023-07-29,1000.0,2000.0,1500.0
maharashtra,pune,pune(moshi),little gourd (kundru),other,faq,2023-07-29,3000.0,4000.0,3500.0
maharashtra,pune,pune(moshi),methi(leaves),other,faq,2023-07-29,4.0,7.0,6.0
maharashtra,pune,pune(moshi),mint(pudina),other,faq,2023-07-29,3.0,4.0,4.0
maharashtra,pune,pune(moshi),onion,local,faq,2023-07-29,400.0,1000.0,700.0
maharashtra,pune,pune(moshi),onion green,other,faq,2023-07-29,8.0,10.0,9.0
maharashtra,pune,pune(moshi),orange,other,faq,2023-07-29,7000.0,7000.0,7000.0
maharashtra,pune,pune(moshi),papaya,other,faq,2023-07-29,2000.0,2000.0,2000.0
maharashtra,pune,pune(moshi),pointed gourd (parval),other,faq,2023-07-29,2500.0,3000.0,2750.0
maharashtra,pune,pune(moshi),pomegranate,other,faq,2023-07-29,7000.0,7000.0,7000.0
maharashtra,pune,pune(moshi),potato,local,faq,2023-07-29,700.0,1700.0,1200.0
maharashtra,pune,pune(moshi),raddish,other,faq,2023-07-29,7.0,7.0,7.0
maharashtra,pune,pune(moshi),ridgeguard(tori),other,faq,2023-07-29,5000.0,7000.0,6000.0
maharashtra,pune,pune(moshi),spinach,other,faq,2023-07-29,5.0,7.0,6.0
maharashtra,pune,pune(moshi),tomato,local,faq,2023-07-29,5000.0,9000.0,7000.0
maharashtra,pune,pune(pimpri),beetroot,other,faq,2023-07-29,1500.0,1800.0,1600.0
maharashtra,pune,pune(pimpri),bhindi(ladies finger),other,faq,2023-07-29,3000.0,3500.0,3250.0
maharashtra,pune,pune(pimpri),brinjal,other,faq,2023-07-29,3500.0,3500.0,3500.0
maharashtra,pune,pune(pimpri),cabbage,other,faq,2023-07-29,1500.0,1500.0,1500.0
maharashtra,pune,pune(pimpri),cauliflower,other,faq,2023-07-29,1000.0,1000.0,1000.0
maharashtra,pune,pune(pimpri),coriander(leaves),other,faq,2023-07-29,4.0,6.0,5.0
maharashtra,pune,pune(pimpri),cucumbar(kheera),other,faq,2023-07-29,1200.0,1400.0,1300.0
maharashtra,pune,pune(pimpri),green chilli,other,faq,2023-07-29,1200.0,1600.0,1400.0
maharashtra,pune,pune(pimpri),guar,other,faq,2023-07-29,8000.0,8000.0,8000.0
maharashtra,pune,pune(pimpri),onion,local,faq,2023-07-29,1100.0,1500.0,1300.0
maharashtra,pune,pune(pimpri),spinach,other,faq,2023-07-29,6.0,8.0,7.0
maharashtra,pune,pune(pimpri),tomato,local,faq,2023-07-29,6000.0,7000.0,6500.0
maharashtra,satara,vaduj,jowar(sorghum),other,faq,2023-07-29,4000.0,5000.0,4500.0
maharashtra,satara,vaduj,maize,deshi red,faq,2023-07-29,2100.0,2300.0,2200.0
maharashtra,satara,vaduj,wheat,maharashtra 2189,faq,2023-07-29,2200.0,2400.0,2300.0
maharashtra,satara,vai,bhindi(ladies finger),other,faq,2023-07-29,3000.0,4000.0,3500.0
maharashtra,satara,vai,brinjal,other,faq,2023-07-29,3500.0,4500.0,4000.0
maharashtra,satara,vai,cabbage,other,faq,2023-07-29,1000.0,1200.0,1100.0
maharashtra,satara,vai,cucumbar(kheera),other,faq,2023-07-29,1800.0,2000.0,1900.0
maharashtra,satara,vai,ginger(green),other,faq,2023-07-29,7000.0,16000.0,11000.0
maharashtra,satara,vai,green chilli,other,faq,2023-07-29,6000.0,8000.0,7000.0
maharashtra,satara,vai,tomato,local,faq,2023-07-29,4000.0,11000.0,7000.0
maharashtra,sholapur,mangal wedha,bhindi(ladies finger),other,faq,2023-07-29,1000.0,5900.0,4200.0
maharashtra,sholapur,mangal wedha,bitter gourd,other,faq,2023-07-29,1200.0,6600.0,3300.0
maharashtra,sholapur,mangal wedha,brinjal,other,faq,2023-07-29,1500.0,11200.0,6000.0
maharashtra,sholapur,mangal wedha,coriander(leaves),other,faq,2023-07-29,2.0,5.0,3.0
maharashtra,sholapur,mangal wedha,cucumbar(kheera),other,faq,2023-07-29,1000.0,3200.0,2200.0
maharashtra,sholapur,mangal wedha,green chilli,other,faq,2023-07-29,2000.0,7000.0,4500.0
maharashtra,sholapur,mangal wedha,ridgeguard(tori),other,faq,2023-07-29,1100.0,4200.0,3000.0
maharashtra,sholapur,mangal wedha,tomato,local,faq,2023-07-29,600.0,7200.0,6300.0
maharashtra,sholapur,pandharpur,onion,red,faq,2023-07-29,300.0,2000.0,1300.0
maharashtra,sholapur,pandharpur,pomegranate,other,faq,2023-07-29,1000.0,11000.0,4500.0
maharashtra,sholapur,sangola,pomegranate,other,faq,2023-07-29,4500.0,11100.0,7500.0
meghalaya,east garo hills,williamnagar,ginger(dry),other,faq,2023-07-29,7000.0,8500.0,8000.0
meghalaya,south garo hills,gasuapara,betal leaves,local,faq,2023-07-29,10000.0,12000.0,11000.0
meghalaya,south garo hills,gasuapara,cucumbar(kheera),other,faq,2023-07-29,5000.0,6000.0,5500.0
meghalaya,south west khasi hills,mawkyrwat,cucumbar(kheera),other,faq,2023-07-29,8000.0,8300.0,8150.0
meghalaya,west jaintia hills,jowai,brinjal,brinjal,faq,2023-07-29,4000.0,5000.0,4500.0
meghalaya,west jaintia hills,jowai,cabbage,cabbage,faq,2023-07-29,3000.0,4000.0,3500.0
meghalaya,west jaintia hills,jowai,carrot,carrot,faq,2023-07-29,6500.0,8000.0,7000.0
meghalaya,west jaintia hills,jowai,cucumbar(kheera),cucumbar,faq,2023-07-29,3000.0,4000.0,3500.0
meghalaya,west jaintia hills,jowai,french beans (frasbean),french beans (frasbean),faq,2023-07-29,7000.0,8000.0,7500.0
meghalaya,west jaintia hills,jowai,green chilli,green chilly,faq,2023-07-29,16500.0,18000.0,17000.0
meghalaya,west jaintia hills,jowai,potato,local,faq,2023-07-29,2500.0,3500.0,3000.0
meghalaya,west jaintia hills,jowai,squash(chappal kadoo),squash(chappal kadoo),faq,2023-07-29,4000.0,5000.0,4500.0
meghalaya,west jaintia hills,jowai,tomato,local,faq,2023-07-29,3800.0,5000.0,4000.0
meghalaya,west jaintia hills,laskein,capsicum,capsicum,faq,2023-07-29,10000.0,15000.0,12000.0
nagaland,kohima,jalukie,bitter gourd,bitter gourd,faq,2023-07-29,9600.0,9800.0,9700.0
nagaland,kohima,jalukie,bottle gourd,bottle gourd,faq,2023-07-29,3600.0,3800.0,3700.0
nagaland,kohima,jalukie,cabbage,cabbage,faq,2023-07-29,10800.0,11000.0,10900.0
nagaland,kohima,jalukie,cucumbar(kheera),cucumbar,faq,2023-07-29,6200.0,6400.0,6300.0
nagaland,kohima,jalukie,green chilli,green chilly,faq,2023-07-29,20600.0,20800.0,20700.0
nagaland,kohima,jalukie,leafy vegetable,leafy vegetables,faq,2023-07-29,9000.0,9200.0,9100.0
nagaland,kohima,jalukie,onion,1st sort,faq,2023-07-29,11100.0,11300.0,11200.0
nagaland,kohima,jalukie,papaya (raw),other,faq,2023-07-29,5000.0,0.0,5100.0
nagaland,kohima,jalukie,potato,other,faq,2023-07-29,11200.0,11400.0,11300.0
nagaland,kohima,jalukie,tomato,tomato,faq,2023-07-29,13400.0,13500.0,13500.0
nagaland,kohima,tseminyu,ashgourd,ashgourd,faq,2023-07-29,4000.0,4800.0,4500.0
nagaland,kohima,tseminyu,bhindi(ladies finger),bhindi,faq,2023-07-29,3800.0,4300.0,4000.0
nagaland,kohima,tseminyu,bitter gourd,bitter gourd,faq,2023-07-29,3500.0,4000.0,3800.0
nagaland,kohima,tseminyu,chow chow,chow chow,faq,2023-07-29,2500.0,3000.0,2800.0
nagaland,kohima,tseminyu,cucumbar(kheera),cucumbar,faq,2023-07-29,5500.0,6500.0,6000.0
nagaland,kohima,tseminyu,green chilli,green chilly,faq,2023-07-29,6500.0,8000.0,7500.0
nagaland,kohima,tseminyu,leafy vegetable,leafy vegetables,faq,2023-07-29,2000.0,2500.0,2200.0
nagaland,kohima,tseminyu,maize,local,faq,2023-07-29,8500.0,11000.0,9500.0
nagaland,kohima,tseminyu,season leaves,season leaves,faq,2023-07-29,2000.0,2500.0,2200.0
nagaland,kohima,tseminyu,yam (ratalu),other,faq,2023-07-29,4000.0,4800.0,4500.0
nagaland,longleng,longleng,banana,banana - ripe,medium,2023-07-29,8300.0,8600.0,8400.0
nagaland,longleng,longleng,beans,beans (whole),faq,2023-07-29,11400.0,11700.0,11500.0
nagaland,longleng,longleng,maize,hybrid yellow (cattle feed),faq,2023-07-29,7900.0,8200.0,8000.0
nagaland,longleng,longleng,potato,potato,faq,2023-07-29,5100.0,5400.0,5200.0
nagaland,tuensang,tuensang,banana,other,medium,2023-07-29,8100.0,8400.0,8200.0
nagaland,tuensang,tuensang,leafy vegetable,other,faq,2023-07-29,5000.0,5300.0,5100.0
nagaland,tuensang,tuensang,maize,other,faq,2023-07-29,8200.0,8500.0,8300.0
nagaland,tuensang,tuensang,potato,potato,faq,2023-07-29,5200.0,5500.0,5300.0
nagaland,wokha,baghry,pineapple,pine apple,medium,2023-07-29,4800.0,5500.0,5200.0
nagaland,wokha,baghry,turmeric,local,faq,2023-07-29,2200.0,2400.0,2300.0
nagaland,wokha,wokha town,banana,other,medium,2023-07-29,4500.0,5000.0,4800.0
nagaland,wokha,wokha town,chow chow,other,faq,2023-07-29,5100.0,5600.0,5400.0
nagaland,wokha,wokha town,leafy vegetable,leafy vegetables,faq,2023-07-29,3000.0,6000.0,4000.0
nct of delhi,delhi,"fish,poultry & egg market, gazipur",fish,bata putti,faq,2023-07-29,7000.0,9000.0,8000.0
nct of delhi,delhi,"fish,poultry & egg market, gazipur",fish,black dom,faq,2023-07-29,10000.0,13000.0,11500.0
nct of delhi,delhi,"fish,poultry & egg market, gazipur",fish,blue dom,faq,2023-07-29,12000.0,16000.0,14000.0
nct of delhi,delhi,"fish,poultry & egg market, gazipur",fish,chilwa,faq,2023-07-29,7000.0,10000.0,8500.0
nct of delhi,delhi,"fish,poultry & egg market, gazipur",fish,halwa,faq,2023-07-29,28000.0,34000.0,31000.0
nct of delhi,delhi,"fish,poultry & egg market, gazipur",fish,hilsa,faq,2023-07-29,55000.0,60000.0,57500.0
nct of delhi,delhi,"fish,poultry & egg market, gazipur",fish,katla (small),faq,2023-07-29,8000.0,12000.0,10000.0
nct of delhi,delhi,"fish,poultry & egg market, gazipur",fish,katla(big),faq,2023-07-29,12000.0,15000.0,13500.0
nct of delhi,delhi,"fish,poultry & egg market, gazipur",fish,malli(big),faq,2023-07-29,18000.0,24000.0,21000.0
nct of delhi,delhi,"fish,poultry & egg market, gazipur",fish,malli(small),faq,2023-07-29,13000.0,18000.0,15500.0
nct of delhi,delhi,"fish,poultry & egg market, gazipur",fish,pangass,faq,2023-07-29,6000.0,8500.0,7500.0
nct of delhi,delhi,"fish,poultry & egg market, gazipur",fish,rahu(andhra),faq,2023-07-29,8000.0,12000.0,10500.0
nct of delhi,delhi,"fish,poultry & egg market, gazipur",fish,singhra(big),faq,2023-07-29,20000.0,26000.0,23000.0
nct of delhi,delhi,"fish,poultry & egg market, gazipur",fish,singhra(small),faq,2023-07-29,12000.0,16000.0,14000.0
nct of delhi,delhi,"fish,poultry & egg market, gazipur",fish,sol,faq,2023-07-29,30000.0,37000.0,33500.0
nct of delhi,delhi,"fish,poultry & egg market, gazipur",fish,soli,faq,2023-07-29,17000.0,22000.0,19500.0
nct of delhi,delhi,"fish,poultry & egg market, gazipur",fish,surmai(big),faq,2023-07-29,54000.0,58000.0,56000.0
nct of delhi,delhi,"fish,poultry & egg market, gazipur",fish,surmali(small),faq,2023-07-29,40000.0,48000.0,44000.0
nct of delhi,delhi,"fish,poultry & egg market, gazipur",fish,white dom,faq,2023-07-29,13000.0,16000.0,14500.0
nct of delhi,delhi,"fish,poultry & egg market, gazipur",fish,zinga(zambo-a),faq,2023-07-29,41500.0,53000.0,45000.0
nct of delhi,delhi,"fish,poultry & egg market, gazipur",fish,zinga(zambo-b),faq,2023-07-29,33000.0,38000.0,35500.0
nct of delhi,delhi,"fish,poultry & egg market, gazipur",fish,zinga(zambo-c),faq,2023-07-29,25000.0,33000.0,30500.0
odisha,angul,angul(atthamallick),bhindi(ladies finger),bhindi,faq,2023-07-29,3500.0,4200.0,3800.0
odisha,angul,angul(atthamallick),brinjal,brinjal,faq,2023-07-29,4500.0,5000.0,4800.0
odisha,angul,angul(atthamallick),onion,onion,faq,2023-07-29,2200.0,2700.0,2500.0
odisha,angul,angul(atthamallick),potato,potato,faq,2023-07-29,1800.0,2200.0,2000.0
odisha,angul,angul(atthamallick),tomato,tomato,faq,2023-07-29,11000.0,13000.0,12000.0
odisha,balasore,jaleswar,brinjal,other,faq,2023-07-29,2400.0,2600.0,2500.0
odisha,balasore,jaleswar,cucumbar(kheera),cucumbar,faq,2023-07-29,2100.0,2300.0,2200.0
odisha,balasore,jaleswar,garlic,other,faq,2023-07-29,9500.0,10500.0,10000.0
odisha,balasore,jaleswar,onion,other,faq,2023-07-29,2000.0,2200.0,2100.0
odisha,balasore,jaleswar,potato,other,faq,2023-07-29,1600.0,1800.0,1700.0
odisha,balasore,jaleswar,pumpkin,other,faq,2023-07-29,1000.0,1200.0,1100.0
odisha,bargarh,bargarh,bhindi(ladies finger),other,faq,2023-07-29,3200.0,3400.0,3300.0
odisha,bargarh,bargarh,brinjal,other,faq,2023-07-29,2800.0,3000.0,2900.0
odisha,bargarh,bargarh,onion,other,faq,2023-07-29,2600.0,2800.0,2700.0
odisha,bargarh,bargarh,potato,other,faq,2023-07-29,2200.0,2400.0,2300.0
odisha,bargarh,bargarh(barapalli),brinjal,other,faq,2023-07-29,3200.0,3400.0,3300.0
odisha,bargarh,bargarh(barapalli),cabbage,cabbage,faq,2023-07-29,2200.0,2400.0,2300.0
odisha,bargarh,bargarh(barapalli),onion,other,faq,2023-07-29,2100.0,2300.0,2200.0
odisha,bargarh,bargarh(barapalli),potato,other,faq,2023-07-29,2300.0,2500.0,2400.0
odisha,bargarh,bargarh(barapalli),tomato,other,faq,2023-07-29,11000.0,11200.0,11100.0
odisha,bhadrak,chandabali,fish,bata putti,faq,2023-07-29,900.0,1000.0,950.0
odisha,bhadrak,chandabali,onion,other,faq,2023-07-29,1600.0,1800.0,1700.0
odisha,bhadrak,chandabali,paddy(dhan)(common),common,faq,2023-07-29,1900.0,2040.0,2040.0
odisha,bhadrak,chandabali,potato,other,faq,2023-07-29,1800.0,1900.0,1850.0
odisha,dhenkanal,hindol,banana - green,other,faq,2023-07-29,2400.0,2600.0,2500.0
odisha,dhenkanal,hindol,bhindi(ladies finger),bhindi,faq,2023-07-29,4200.0,4500.0,4400.0
odisha,dhenkanal,hindol,bitter gourd,bitter gourd,faq,2023-07-29,4700.0,5000.0,4800.0
odisha,dhenkanal,hindol,brinjal,brinjal,faq,2023-07-29,4000.0,5000.0,4500.0
odisha,dhenkanal,hindol,cucumbar(kheera),cucumbar,faq,2023-07-29,3600.0,4000.0,3800.0
odisha,dhenkanal,hindol,drumstick,drumstick,faq,2023-07-29,3800.0,4200.0,4000.0
odisha,dhenkanal,hindol,onion,other,faq,2023-07-29,1800.0,2200.0,2000.0
odisha,dhenkanal,hindol,pointed gourd (parval),other,faq,2023-07-29,4400.0,4600.0,4500.0
odisha,dhenkanal,hindol,potato,potato,faq,2023-07-29,1800.0,2000.0,1900.0
odisha,dhenkanal,hindol,pumpkin,pumpkin,faq,2023-07-29,1500.0,1700.0,1600.0
odisha,dhenkanal,hindol,ridgeguard(tori),other,faq,2023-07-29,3200.0,3500.0,3400.0
odisha,dhenkanal,hindol,snakeguard,other,faq,2023-07-29,2800.0,3200.0,3000.0
odisha,gajapati,kasinagar,bhindi(ladies finger),other,faq,2023-07-29,3000.0,4000.0,4000.0
odisha,gajapati,parlakhemundi,brinjal,other,faq,2023-07-29,1900.0,2000.0,2000.0
odisha,gajapati,parlakhemundi,cabbage,other,faq,2023-07-29,1900.0,2000.0,2000.0
odisha,gajapati,parlakhemundi,goat,other,faq,2023-07-29,8000.0,9000.0,9000.0
odisha,gajapati,parlakhemundi,ox,other,faq,2023-07-29,28000.0,35000.0,35000.0
odisha,gajapati,parlakhemundi,pineapple,other,small,2023-07-29,650.0,700.0,700.0
odisha,gajapati,parlakhemundi,tomato,tomato,faq,2023-07-29,6900.0,7000.0,7000.0
odisha,ganjam,bhanjanagar,banana - green,banana - green,faq,2023-07-29,3000.0,3200.0,3100.0
odisha,ganjam,bhanjanagar,bitter gourd,bitter gourd,faq,2023-07-29,3400.0,3600.0,3500.0
odisha,ganjam,bhanjanagar,brinjal,other,faq,2023-07-29,3100.0,3300.0,3200.0
odisha,ganjam,bhanjanagar,cauliflower,african sarson,faq,2023-07-29,3600.0,3800.0,3700.0
odisha,keonjhar,anandapur,paddy(dhan)(common),common,faq,2023-07-29,2040.0,2040.0,2040.0
odisha,keonjhar,anandapur,pumpkin,pumpkin,faq,2023-07-29,900.0,1200.0,1050.0
odisha,mayurbhanja,chuliaposi,bitter gourd,bitter gourd,faq,2023-07-29,4000.0,4000.0,4000.0
odisha,mayurbhanja,chuliaposi,brinjal,arkasheela mattigulla,faq,2023-07-29,3500.0,3700.0,3500.0
odisha,mayurbhanja,chuliaposi,cucumbar(kheera),cucumbar,faq,2023-07-29,3500.0,3700.0,3500.0
odisha,mayurbhanja,chuliaposi,onion,1st sort,faq,2023-07-29,2400.0,2500.0,2400.0
odisha,mayurbhanja,chuliaposi,papaya (raw),other,faq,2023-07-29,2500.0,2600.0,2500.0
odisha,mayurbhanja,chuliaposi,potato,local,faq,2023-07-29,1900.0,2000.0,1900.0
odisha,mayurbhanja,udala,bhindi(ladies finger),bhindi,faq,2023-07-29,3300.0,3400.0,3300.0
odisha,mayurbhanja,udala,bitter gourd,bitter gourd,faq,2023-07-29,4000.0,4000.0,4000.0
odisha,mayurbhanja,udala,brinjal,brinjal,faq,2023-07-29,3500.0,3700.0,3500.0
odisha,mayurbhanja,udala,cucumbar(kheera),cucumbar,faq,2023-07-29,3500.0,3700.0,3500.0
odisha,mayurbhanja,udala,onion,onion,faq,2023-07-29,2400.0,2500.0,2400.0
odisha,mayurbhanja,udala,papaya (raw),other,faq,2023-07-29,2500.0,2600.0,2500.0
odisha,mayurbhanja,udala,potato,potato,faq,2023-07-29,1900.0,2000.0,1900.0
odisha,mayurbhanja,udala,pumpkin,pumpkin,faq,2023-07-29,1800.0,1900.0,1800.0
odisha,mayurbhanja,udala,rice,other,faq,2023-07-29,2800.0,3200.0,2800.0
odisha,mayurbhanja,udala,ridgeguard(tori),ridgeguard(tori),faq,2023-07-29,3500.0,3600.0,3500.0
odisha,sonepur,birmaharajpur,brinjal,other,faq,2023-07-29,3500.0,4000.0,4000.0
odisha,sonepur,birmaharajpur,green chilli,other,faq,2023-07-29,10000.0,12000.0,12000.0
odisha,sonepur,birmaharajpur,onion,other,faq,2023-07-29,2200.0,2500.0,2500.0
odisha,sonepur,birmaharajpur,potato,other,faq,2023-07-29,1800.0,2000.0,2000.0
odisha,sonepur,birmaharajpur,tomato,other,faq,2023-07-29,10000.0,12000.0,12000.0
odisha,sundergarh,bonai,banana - green,other,faq,2023-07-29,4000.0,5000.0,4000.0
odisha,sundergarh,bonai,bhindi(ladies finger),other,faq,2023-07-29,4000.0,6000.0,6000.0
odisha,sundergarh,bonai,black gram (urd beans)(whole),local,faq,2023-07-29,6600.0,12000.0,8000.0
odisha,sundergarh,bonai,black gram (urd beans)(whole),other,faq,2023-07-29,6600.0,12000.0,8000.0
odisha,sundergarh,bonai,brinjal,other,faq,2023-07-29,4000.0,4000.0,4000.0
odisha,sundergarh,bonai,cabbage,other,faq,2023-07-29,4000.0,5000.0,5000.0
odisha,sundergarh,bonai,capsicum,other,faq,2023-07-29,12000.0,12000.0,12000.0
odisha,sundergarh,bonai,carrot,other,faq,2023-07-29,4000.0,4000.0,4000.0
odisha,sundergarh,bonai,cauliflower,other,faq,2023-07-29,8000.0,12000.0,8000.0
